s_id,cname1,cname2,cname3,genus,species,cultivar,x,y,Plants.On.Hornbake,height
21437,Boxwood,,Freedom,Buxus,,Freedom,-76.93807955,38.98520569,No,1
21438,Boxwood,,Freedom,Buxus,,Freedom,-76.93808289,38.98519903,No,1
21439,Boxwood,,Freedom,Buxus,,Freedom,-76.93802819,38.98508808,No,1
21440,Boxwood,,Freedom,Buxus,,Freedom,-76.93803789,38.98509032,No,1
21441,Boxwood,,Freedom,Buxus,,Freedom,-76.93805698,38.98509639,No,1
21442,Boxwood,,Freedom,Buxus,,Freedom,-76.93806611,38.98509773,No,1
21443,Boxwood,,Freedom,Buxus,,Freedom,-76.93804638,38.98509281,No,1
21444,Boxwood,,Freedom,Buxus,,Freedom,-76.93807471,38.98510203,No,1
21445,Boxwood,,Freedom,Buxus,,Freedom,-76.93807979,38.98510792,No,1
21446,Boxwood,,Freedom,Buxus,,Freedom,-76.93808246,38.98511396,No,1
21447,Boxwood,,Freedom,Buxus,,Freedom,-76.93808388,38.98512071,No,1
21448,Boxwood,,Freedom,Buxus,,Freedom,-76.93808738,38.98512832,No,1
21449,Boxwood,,Freedom,Buxus,,Freedom,-76.93808958,38.98513497,No,1
21450,Boxwood,,Freedom,Buxus,,Freedom,-76.93809198,38.98514292,No,1
21451,Boxwood,,Freedom,Buxus,,Freedom,-76.93809392,38.98515082,No,1
21452,Boxwood,,Freedom,Buxus,,Freedom,-76.93809618,38.98515824,No,1
21453,Boxwood,,Freedom,Buxus,,Freedom,-76.9380961,38.98516534,No,1
21454,Boxwood,,Freedom,Buxus,,Freedom,-76.93809519,38.98517219,No,1
21455,Boxwood,,Freedom,Buxus,,Freedom,-76.93809179,38.98517905,No,1
21456,Boxwood,,Freedom,Buxus,,Freedom,-76.93808885,38.98518567,No,1
21457,Boxwood,,Freedom,Buxus,,Freedom,-76.93808562,38.98519197,No,1
21458,Boxwood,,Freedom,Buxus,,Freedom,-76.93804477,38.98528552,No,1
21459,Boxwood,,Freedom,Buxus,,Freedom,-76.93804285,38.98529123,No,1
21460,Boxwood,,Freedom,Buxus,,Freedom,-76.93804011,38.98529772,No,1
21461,Boxwood,,Freedom,Buxus,,Freedom,-76.93803412,38.98531434,No,1
21462,Boxwood,,Freedom,Buxus,,Freedom,-76.93803671,38.98530568,No,1
21463,Boxwood,,Freedom,Buxus,,Freedom,-76.93805768,38.98537283,No,1
21464,Boxwood,,Freedom,Buxus,,Freedom,-76.93805338,38.98536638,No,1
21465,Boxwood,,Freedom,Buxus,,Freedom,-76.93804658,38.98536169,No,1
21466,Boxwood,,Freedom,Buxus,,Freedom,-76.93804189,38.98535789,No,1
21467,Boxwood,,Freedom,Buxus,,Freedom,-76.93804691,38.98528005,No,1
21468,Boxwood,,Freedom,Buxus,,Freedom,-76.93806629,38.98523693,No,1
2288,Reed Grass,Feather,Karl Foerster,Calamagrostis,x acutiflora,Karl Foerster,-76.942109,38.99803584,No,0.5
2287,Reed Grass,Feather,Karl Foerster,Calamagrostis,x acutiflora,Karl Foerster,-76.94206759,38.99803979,No,0.5
2575,Beautyberry,American,,Callicarpa,americana,,-76.94807052,38.99258386,No,1
2580,Beautyberry,American,,Callicarpa,americana,,-76.94807767,38.99258849,No,1
2578,Beautyberry,American,,Callicarpa,americana,,-76.9480221,38.99258597,No,1
2579,Beautyberry,American,,Callicarpa,americana,,-76.94808861,38.99258126,No,1
4023,Beautyberry,American,,Callicarpa,americana,,-76.94816359,38.9924881,No,1
20407,Beautyberry,American,,Callicarpa,americana,,-76.94567496,38.99111531,No,1
20408,Beautyberry,American,,Callicarpa,americana,,-76.9456649,38.99110854,No,1
20696,Beautyberry,American,,Callicarpa,americana,,-76.94565693,38.99133841,No,1
20697,Beautyberry,American,,Callicarpa,americana,,-76.94564486,38.99134258,No,1
20695,Beautyberry,American,,Callicarpa,americana,,-76.94566297,38.99134623,No,1
20694,Beautyberry,American,,Callicarpa,americana,,-76.94565492,38.99135092,No,1
20693,Beautyberry,American,,Callicarpa,americana,,-76.9456462,38.99135405,No,1
20734,Beautyberry,American,,Callicarpa,americana,,-76.94488345,38.99144911,No,1
20733,Beautyberry,American,,Callicarpa,americana,,-76.94489217,38.99144338,No,1
16580,Beautyberry,Purple,,Callicarpa,dichotoma,,-76.93975343,38.99077471,No,1
2753,Beautyberry,Purple,Issai,Callicarpa,dichotoma,Issai,-76.94056356,38.98405181,No,1
4327,Beautyberry,Purple,Issai,Callicarpa,dichotoma,Issai,-76.9477093,38.98630477,No,1
2234,Beautyberry,Purple,Early Amethyst,Callicarpa,dichotoma,Early Amethyst,-76.94079159,38.9840409,No,1
2233,Beautyberry,Purple,Early Amethyst,Callicarpa,dichotoma,Early Amethyst,-76.94078139,38.98403985,No,1
2235,Beautyberry,Purple,Early Amethyst,Callicarpa,dichotoma,Early Amethyst,-76.9407825,38.98404577,No,1
2005,Beautyberry,Purple,Early Amethyst,Callicarpa,dichotoma,Early Amethyst,-76.94076389,38.98404626,No,1
2019,Beautyberry,Purple,Early Amethyst,Callicarpa,dichotoma,Early Amethyst,-76.94106504,38.98397692,No,1
2023,Beautyberry,Purple,Early Amethyst,Callicarpa,dichotoma,Early Amethyst,-76.94109023,38.9839736,No,1
2756,Beautyberry,Purple,Issai,Callicarpa,dichotoma,Issai,-76.94056514,38.98403412,No,1
2754,Beautyberry,Purple,Issai,Callicarpa,dichotoma,Issai,-76.94056434,38.98404259,No,1
4563,Beautyberry,Purple,Issai,Callicarpa,dichotoma,Issai,-76.94769345,38.98631232,No,1
16581,Beautyberry,Purple,,Callicarpa,dichotoma,,-76.93975209,38.99080909,No,1
4105,Beautyberry,Purple,,Callicarpa,dichotoma,,-76.9524908,38.98652327,No,1
2020,Beautyberry,Purple,Early Amethyst,Callicarpa,dichotoma,Early Amethyst,-76.94106448,38.98396886,No,1
4564,Beautyberry,Purple,Issai,Callicarpa,dichotoma,Issai,-76.94769432,38.986302,No,1
16477,Beautyberry,Purple,,Callicarpa,dichotoma,,-76.9397655,38.99056007,No,1
16479,Beautyberry,Purple,,Callicarpa,dichotoma,,-76.93976282,38.99065905,No,1
16656,Beautyberry,Purple,Early Amethyst,Callicarpa,dichotoma,Early Amethyst,-76.94970921,38.99373619,No,1
2232,Beautyberry,Purple,Early Amethyst,Callicarpa,dichotoma,Early Amethyst,-76.94078871,38.98403305,No,1
2236,Beautyberry,Purple,Early Amethyst,Callicarpa,dichotoma,Early Amethyst,-76.94077057,38.9840441,No,1
16478,Beautyberry,Purple,,Callicarpa,dichotoma,,-76.93976684,38.99058716,No,1
2021,Beautyberry,Purple,Early Amethyst,Callicarpa,dichotoma,Early Amethyst,-76.94107714,38.98397019,No,1
2022,Beautyberry,Purple,Early Amethyst,Callicarpa,dichotoma,Early Amethyst,-76.94107766,38.98397646,No,1
2237,Beautyberry,Purple,Early Amethyst,Callicarpa,dichotoma,Early Amethyst,-76.94076281,38.98404101,No,1
21357,Beautyberry,Purple,Early Amethyst,Callicarpa,dichotoma,Early Amethyst,-76.93756856,38.98521861,No,1
21359,Beautyberry,Purple,Early Amethyst,Callicarpa,dichotoma,Early Amethyst,-76.93758074,38.98520167,No,1
21360,Beautyberry,Purple,Early Amethyst,Callicarpa,dichotoma,Early Amethyst,-76.93753487,38.98539728,No,1
21361,Beautyberry,Purple,Early Amethyst,Callicarpa,dichotoma,Early Amethyst,-76.93754564,38.98537535,No,1
4897,Beautyberry,Japanese,,Callicarpa,japonica,,-76.94883905,38.99189373,No,1
2181,Sweetshrub,Eastern,,Calycanthus,floridus,,-76.94131192,38.98399336,No,3
2182,Sweetshrub,Eastern,,Calycanthus,floridus,,-76.94132342,38.98399414,No,3
2183,Sweetshrub,Eastern,,Calycanthus,floridus,,-76.94133088,38.98398245,No,3
2200,Sweetshrub,Eastern,,Calycanthus,floridus,,-76.94130619,38.98398169,No,3
2185,Sweetshrub,Eastern,,Calycanthus,floridus,,-76.94131622,38.98398085,No,3
2184,Sweetshrub,Eastern,,Calycanthus,floridus,,-76.94132298,38.98398292,No,3
1924,Sweetshrub,Raulston's Hybrid,Hartlage Wine,Calycanthus,x raulstonii,Hartlage Wine,-76.94048327,38.98876137,No,3
1925,Sweetshrub,Raulston's Hybrid,Hartlage Wine,Calycanthus,x raulstonii,Hartlage Wine,-76.94048418,38.98886711,No,3
5887,Camellia,Caudata,,Camellia,caudata,,-76.94431077,38.98467042,No,3
5888,Camellia,Caudata,,Camellia,caudata,,-76.94430397,38.98467631,No,3
5889,Camellia,Caudata,,Camellia,caudata,,-76.94429088,38.9846769,No,3
5890,Camellia,Caudata,,Camellia,caudata,,-76.9442856,38.98467041,No,3
3008,Camellia,Japanese,Victory White,Camellia,japonica,Victory White,-76.94364268,38.98471049,No,3
5948,Camellia,Japanese,Dr. Tinsley,Camellia,japonica,Dr. Tinsley,-76.94361403,38.98466861,No,3
5915,Camellia,Japanese,April Remembered,Camellia,japonica,April Remembered,-76.94387965,38.98468926,No,3
5942,Camellia,Japanese,C.M. Hovey,Camellia,japonica,C.M. Hovey,-76.94368015,38.98465308,No,3
3764,Camellia,Japanese,April Tryst,Camellia,japonica,April Tryst,-76.94363061,38.98473421,No,3
5869,Camellia,Japanese,Rosea Supurba,Camellia,japonica,Rosea Supurba,-76.94365846,38.98469594,No,3
5914,Camellia,Japanese,Goggy,Camellia,japonica,Goggy,-76.9438873,38.98465753,No,3
3483,Camellia,Japanese,R.L. Wheeler,Camellia,japonica,R.L. Wheeler,-76.94361369,38.98472637,No,3
1834,Camellia,Japanese,,Camellia,japonica,,-76.94027347,38.98221868,No,3
1833,Camellia,Japanese,,Camellia,japonica,,-76.94027428,38.98230744,No,3
3765,Camellia,Japanese,April Tryst,Camellia,japonica,April Tryst,-76.94363951,38.98473063,No,3
5881,Camellia,Japanese,Cream Puff,Camellia,japonica,Cream Puff,-76.94436389,38.98468047,No,3
5916,Camellia,Japanese,April Dawn,Camellia,japonica,April Dawn,-76.94386443,38.98466347,No,3
5868,Camellia,Japanese,Rosea Supurba,Camellia,japonica,Rosea Supurba,-76.94365245,38.98468721,No,3
5944,Camellia,Japanese,Greenboro Red,Camellia,japonica,Greenboro Red,-76.94366523,38.98465912,No,3
15511,Camellia,Japanese,Lady Clare,Camellia,japonica,Akashigata,-76.94751343,38.98430592,No,3
5945,Camellia,Japanese,Greenboro Red,Camellia,japonica,Greenboro Red,-76.94366696,38.9846486,No,3
5933,Camellia,Japanese,Spring Promise,Camellia,japonica,Spring Promise,-76.94374238,38.98467438,No,3
3762,Camellia,Japanese,Lady Vansitta,Camellia,japonica,Lady Vansitta,-76.9436154,38.9847407,No,3
3766,Camellia,Japanese,April Tryst,Camellia,japonica,April Tryst,-76.9436309,38.98472615,No,3
5931,Camellia,Japanese,Lady Clare,Camellia,japonica,Lady Clare,-76.94376533,38.98466902,No,3
5879,Camellia,Japanese,Cream Puff,Camellia,japonica,Cream Puff,-76.94436388,38.98469088,No,3
5954,Camellia,Japanese,Rosea Supurba,Camellia,japonica,Rosea Supurba,-76.94365704,38.98468027,No,3
3761,Camellia,Japanese,Lady Vansitta,Camellia,japonica,Lady Vansitta,-76.94362372,38.98474048,No,3
3763,Camellia,Japanese,Lady Vansitta,Camellia,japonica,Lady Vansitta,-76.94361512,38.98473622,No,3
5870,Camellia,Japanese,Victory White,Camellia,japonica,Victory White,-76.94365043,38.98470445,No,3
3787,Camellia,Japanese,April Tryst,Camellia,japonica,April Tryst,-76.9436375,38.98472257,No,3
5871,Camellia,Japanese,Victory White,Camellia,japonica,Victory White,-76.94364441,38.9846975,No,3
5934,Camellia,Japanese,Governor Mouton,Camellia,japonica,Governor Mouton,-76.94374067,38.98465848,No,3
5947,Camellia,Japanese,Dr. Tinsley,Camellia,japonica,Dr. Tinsley,-76.94362149,38.98466369,No,3
3484,Camellia,Japanese,R.L. Wheeler,Camellia,japonica,R.L. Wheeler,-76.94361885,38.9847313,No,3
3485,Camellia,Japanese,R.L. Wheeler,Camellia,japonica,R.L. Wheeler,-76.94361914,38.98472435,No,3
5932,Camellia,Japanese,Spring Promise,Camellia,japonica,Spring Promise,-76.94375013,38.98466744,No,3
5935,Camellia,Japanese,Governor Mouton,Camellia,japonica,Governor Mouton,-76.94372863,38.98465915,No,3
5953,Camellia,Japanese,Isaribi,Camellia,japonica,Isaribi,-76.94363237,38.98468071,No,3
5930,Camellia,Japanese,Lady Clare,Camellia,japonica,Lady Clare,-76.94377652,38.98466611,No,3
5943,Camellia,Japanese,C.M. Hovey,Camellia,japonica,C.M. Hovey,-76.94368303,38.98464681,No,3
5880,Camellia,Japanese,Cream Puff,Camellia,japonica,Cream Puff,-76.94436364,38.98466966,No,3
1832,Camellia,Japanese,,Camellia,japonica,,-76.94027458,38.9822514,No,3
5905,Camellia,Japanese,Turandot,Camellia,japonica,Turandot,-76.94393477,38.9845602,No,3
5912,Camellia,Japanese,Kumasaka,Camellia,japonica,Kumasaka,-76.94389705,38.98464432,No,3
5913,Camellia,Japanese,Kumasaka,Camellia,japonica,Kumasaka,-76.94389788,38.98466613,No,3
18457,,,,Camellia,japonica,,-76.93993143,38.9866384,No,3
19053,,,,Camellia,japonica,,-76.93992711,38.98675144,No,3
19054,,,,Camellia,japonica,,-76.93994253,38.98674883,No,3
19055,,,,Camellia,japonica,,-76.93993515,38.98674518,No,3
19113,Camellia,Japanese,,Camellia,japonica,,-76.93992174,38.98664355,No,3
19056,,,,Camellia,japonica,,-76.93992308,38.98663208,No,3
19057,,,,Camellia,japonica,,-76.9399318,38.9866326,No,3
20819,Camellia,Common,,Camellia,japonica,,-76.94257332,38.98535673,No,3
20821,Camellia,Common,,Camellia,japonica,,-76.94250045,38.98535387,No,3
20822,Camellia,Common,,Camellia,japonica,,-76.94246448,38.98544943,No,3
20824,Camellia,Common,,Camellia,japonica,,-76.9425919,38.98548883,No,3
20944,Camellia,Common,,Camellia,japonica,,-76.94248689,38.98650475,No,3
20946,Camellia,Common,,Camellia,japonica,,-76.94246275,38.98651205,No,3
20947,Camellia,Common,,Camellia,japonica,,-76.94246192,38.98650449,No,3
20948,Camellia,Common,,Camellia,japonica,,-76.94264533,38.98650797,No,3
20949,Camellia,Common,,Camellia,japonica,,-76.94264868,38.98655018,No,3
20950,Camellia,Common,,Camellia,japonica,,-76.94264935,38.98655644,No,3
20953,Camellia,Common,,Camellia,japonica,,-76.94260966,38.98662454,No,3
20954,Camellia,Common,,Camellia,japonica,,-76.94260161,38.98662611,No,3
20955,Camellia,Common,,Camellia,japonica,,-76.94259424,38.98662559,No,3
20957,Camellia,Common,,Camellia,japonica,,-76.94252997,38.98662594,No,3
20958,Camellia,Common,,Camellia,japonica,,-76.94247259,38.98655794,No,3
20956,Camellia,Common,,Camellia,japonica,,-76.93970052,38.98622484,No,3
21183,Camellia,Japanese,,Camellia,japonica,,-76.94263225,38.98661759,No,3
21184,Camellia,Japanese,April Tryst,Camellia,japonica,April Tryst,-76.94265171,38.98663868,No,3
21187,Camellia,Japanese,,Camellia,japonica,,-76.94269144,38.98665536,No,3
21191,Camellia,Japanese,April Tryst,Camellia,japonica,April Tryst,-76.94264686,38.98665649,No,3
21192,Camellia,Japanese,,Camellia,japonica,,-76.94263275,38.98665576,No,3
21194,Camellia,Japanese,,Camellia,japonica,,-76.94261048,38.98665402,No,3
21204,Camellia,Japanese,,Camellia,japonica,,-76.94750873,38.98431943,No,3
5921,Camellia,Yuletide,Shibori-Egao,Camellia,sasanqua,Shibori-Egao,-76.94382815,38.98467106,No,3
5874,Camellia,Yuletide,Our Linda,Camellia,sasanqua,Our Linda,-76.94361543,38.98470555,No,3
5883,Camellia,Yuletide,Autumn Sunrise,Camellia,sasanqua,Autumn Sunrise,-76.94433192,38.98467004,No,3
5929,Camellia,Yuletide,Long Island Pink,Camellia,sasanqua,Long Island Pink,-76.94376561,38.98468245,No,3
3789,Camellia,Yuletide,Northern Exposure,Camellia,sasanqua,Northern Exposure,-76.94365728,38.9847387,No,3
5949,Camellia,Yuletide,Chansonette,Camellia,sasanqua,Chansonette,-76.9436149,38.98465227,No,3
5884,Camellia,Yuletide,Autumn Sunrise,Camellia,sasanqua,Autumn Sunrise,-76.94432437,38.98466984,No,3
5952,Camellia,Yuletide,Hiryu,Camellia,sasanqua,Hiryu,-76.94362865,38.98467309,No,3
3482,Camellia,Yuletide,Our Linda,Camellia,sasanqua,Our Linda,-76.94361686,38.98471764,No,3
5950,Camellia,Yuletide,Hiryu,Camellia,sasanqua,Hiryu,-76.94365418,38.98467333,No,3
3791,Camellia,Yuletide,Northern Exposure,Camellia,sasanqua,Northern Exposure,-76.94364007,38.98474026,No,3
5872,Camellia,Yuletide,Yuletide,Camellia,sasanqua,Yuletide,-76.94363293,38.98470421,No,3
3788,Camellia,Yuletide,Northern Exposure,Camellia,sasanqua,Northern Exposure,-76.94365787,38.98472437,No,3
5903,Camellia,Yuletide,Shishigasaira,Camellia,sasanqua,Shishigasaira,-76.94412443,38.98467086,No,3
3481,Camellia,Yuletide,Our Linda,Camellia,sasanqua,Our Linda,-76.943616,38.98471204,No,3
5951,Camellia,Yuletide,Hiryu,Camellia,sasanqua,Hiryu,-76.94364098,38.9846731,No,3
5922,Camellia,Yuletide,Shibori-Egao,Camellia,sasanqua,Shibori-Egao,-76.94382012,38.98467151,No,3
